"site","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","thick","Article_ID","pool","pool_value","Study_ID","yr_samp","X1","MTBS_ID","MTBS_DISCOVERY_YEAR","lat","long","baecv_lyb","maxsat","last_year_burned","masterlyb","timesincefire"
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1766.334456,1232,1999,"1371",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1664.7504732,1232,1999,"1372",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1490.7559752,1232,1999,"1373",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1253.9378016,1232,1999,"1374",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1780.582896,1232,1999,"1375",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1742.4823968,1232,1999,"1376",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1914.3791604,1232,1999,"1377",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1202.0276916,1232,1999,"1378",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2647.3140792,1232,1999,"1379",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1976.2990128,1232,1999,"1380",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1606.7365704,1232,1999,"1381",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1400.005926,1232,1999,"1382",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1613.5089876,1232,1999,"1383",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1808.1563292,1232,1999,"1384",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1572.4069308,1232,1999,"1385",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1915.7266476,1232,1999,"1386",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2017.4858208,1232,1999,"1387",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1977.2585784,1232,1999,"1388",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1104.0319836,1232,1999,"1389",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1277.4525624,1232,1999,"1390",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1654.6986396,1232,1999,"1391",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2087.0483544,1232,1999,"1392",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1444.2451992,1232,1999,"1393",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1950.3745308,1232,1999,"1394",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1666.9918296,1232,1999,"1395",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1615.1792688,1232,1999,"1396",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1529.6260608,1232,1999,"1397",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1375.3615284,1232,1999,"1398",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1857.8418624,1232,1999,"1399",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1775.0757744,1232,1999,"1400",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1402.9218792,1232,1999,"1401",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1299.7910448,1232,1999,"1402",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1937.3629464,1232,1999,"1403",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1733.031216,1232,1999,"1404",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2180.6151012,1232,1999,"1405",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1537.7064336,1232,1999,"1406",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1922.1680232,1232,1999,"1407",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2470.1445396,1232,1999,"1408",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1736.967312,1232,1999,"1409",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1427.8091544,1232,1999,"1410",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1560.4925616,1232,1999,"1411",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1717.2234108,1232,1999,"1412",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1327.4560548,1232,1999,"1413",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1271.782764,1232,1999,"1414",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1471.1261184,1232,1999,"1415",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1931.6101032,1232,1999,"1416",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1448.1517176,1232,1999,"1417",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2414.928564,1232,1999,"1418",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1396.736748,1232,1999,"1419",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1683.6343488,1232,1999,"1420",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1359.2991852,1232,1999,"1421",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1314.7604388,1232,1999,"1422",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1286.892936,1232,1999,"1423",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1512.0202788,1232,1999,"1424",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1304.50725,1232,1999,"1425",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",854.367462,1232,1999,"1426",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",925.9105572,1232,1999,"1427",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1089.9393948,1232,1999,"1428",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1057.9591836,1232,1999,"1429",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",837.9871596,1232,1999,"1430",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1945.121094,1232,1999,"1431",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2466.1848384,1232,1999,"1432",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1254.2327244,1232,1999,"1433",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1454.1465852,1232,1999,"1434",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2074.1422824,1233,2000,"1435",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1461.3549876,1233,2000,"1436",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1268.7573168,1233,2000,"1437",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1126.296522,1233,2000,"1438",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1538.8224192,1233,2000,"1439",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1803.4981416,1233,2000,"1440",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1365.8091012,1233,2000,"1441",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1218.4981488,1233,2000,"1442",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1327.5968328,1233,2000,"1443",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",963.4010184,1233,2000,"1444",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1037.4459804,1233,2000,"1445",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",913.4831304,1233,2000,"1446",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1255.2997932,1233,2000,"1447",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1413.5044032,1233,2000,"1448",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1119.4166016,1233,2000,"1449",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1063.5092496,1233,2000,"1450",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2098.0967256,1233,2000,"1451",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2503.6952076,1233,2000,"1452",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1892.0645676,1233,2000,"1453",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1331.6208084,1233,2000,"1454",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1898.7178212,1233,2000,"1455",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2089.9654452,1233,2000,"1456",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1108.8582516,1233,2000,"1457",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",969.9780528,1233,2000,"1458",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1694.3175504,1233,2000,"1459",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1528.8371352,1233,2000,"1460",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",928.7116128,1233,2000,"1461",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",994.60368,1233,2000,"1462",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1606.6748556,1233,2000,"1463",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1530.0424224,1233,2000,"1464",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1236.8931408,1233,2000,"1465",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1131.9100092,1233,2000,"1466",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1771.8017616,1233,2000,"1467",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",3107.7602388,1233,2000,"1468",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2565.8579376,1233,2000,"1469",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2138.8347504,1233,2000,"1470",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1319.4945612,1233,2000,"1471",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2456.6389524,1233,2000,"1472",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1161.9870156,1233,2000,"1473",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1278.4070088,1233,2000,"1474",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1537.2240912,1233,2000,"1475",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1399.7786904,1233,2000,"1476",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1394.4834468,1233,2000,"1477",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1117.0993104,1233,2000,"1478",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2070.4001472,1233,2000,"1479",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1766.9228796,1233,2000,"1480",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1669.4160552,1233,2000,"1481",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1566.0318204,1233,2000,"1482",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1413.5578704,1233,2000,"1483",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1750.4512848,1233,2000,"1484",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1525.4505,1233,2000,"1485",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1707.6078468,1233,2000,"1486",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2174.2317432,1233,2000,"1487",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2023.8930684,1233,2000,"1488",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1629.7900344,1233,2000,"1489",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1315.6184736,1233,2000,"1490",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2159.8735248,1233,2000,"1491",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2452.2884856,1233,2000,"1492",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1772.639604,1233,2000,"1493",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1406.160342,1233,2000,"1494",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1955.716416,1233,2000,"1495",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1573.1924436,1233,2000,"1496",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1810.2910356,1233,2000,"1497",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","sagebrush","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1282.6201104,1233,2000,"1498",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,50
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1507.50486,1222,1999,"1499",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1578.9177,1222,1999,"1500",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2021.67162,1222,1999,"1501",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1610.4861,1222,1999,"1502",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1368.0351,1222,1999,"1503",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1959.33114,1222,1999,"1504",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1491.05232,1222,1999,"1505",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",2005.3044,1222,1999,"1506",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1713.89394,1222,1999,"1507",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1994.22702,1222,1999,"1508",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",1974.21948,1222,1999,"1509",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
NA,0,10,"yes","cheatgrass","Norton et al. 2012",10,"NORT2012","orgsoilC_g_m2",3041.8002,1222,1999,"1510",NA,1950,40.33333333,-112.56666667,1950,1950,NA,1950,49
