"","site","yr_samp","AGBC_g_m2","BGBC_g_m2","litterC_g_m2","orgsoilperC","totsoilperC","BD_g_cm3","orgsoilC_g_m2","totsoilC_g_m2","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","lat","long","thick","study_year"
"504","Button","2004",NA,NA,NA,NA,0.7777,1.422,NA,1105.8894,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"505","Button","2004",NA,NA,NA,NA,0.5136,1.422,NA,730.3392,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"506","Button","2004",NA,NA,NA,NA,1.1113,1.422,NA,1580.2686,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"507","Button","2004",NA,NA,NA,NA,0.7061,1.422,NA,1004.0742,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"508","Button","2004",NA,NA,NA,NA,0.8549,1.422,NA,1215.6678,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"509","Button","2004",NA,NA,NA,NA,1.2149,1.422,NA,1727.5878,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"510","Button","2004",NA,NA,NA,NA,1.2847,1.422,NA,1826.8434,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"511","Button","2004",NA,NA,NA,NA,0.6584,1.422,NA,936.2448,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"512","Button","2004",NA,NA,NA,NA,2.0465,1.422,NA,2910.123,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"513","Button","2004",NA,NA,NA,NA,0.6535,1.422,NA,929.277,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"514","Button","2004",NA,NA,NA,NA,0.6243,1.422,NA,887.7546,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"515","Button","2004",NA,NA,NA,NA,0.5999,1.422,NA,853.0578,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"516","Button","2004",NA,NA,NA,NA,1.1293,1.422,NA,1605.8646,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"517","Button","2004",NA,NA,NA,NA,0.7215,1.422,NA,1025.973,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"518","Button","2004",NA,NA,NA,NA,0.8075,1.422,NA,1148.265,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"519","Button","2004",NA,NA,NA,NA,4.4333,1.422,NA,6304.1526,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"520","Button","2004",NA,NA,NA,NA,0.8482,1.422,NA,1206.1404,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"521","Button","2004",NA,NA,NA,NA,0.5874,1.422,NA,835.2828,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"522","Button","2004",NA,NA,NA,NA,1.868,1.422,NA,2656.296,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"523","Button","2004",NA,NA,NA,NA,0.5922,1.422,NA,842.1084,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"524","Button","2004",NA,NA,NA,NA,1.2577,1.422,NA,1788.4494,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"525","Button","2004",NA,NA,NA,NA,0.5701,1.422,NA,810.6822,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"526","Button","2004",NA,NA,NA,NA,0.4678,1.422,NA,665.2116,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"527","Button","2004",NA,NA,NA,NA,0.9095,1.422,NA,1293.309,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"528","Button","2004",NA,NA,NA,NA,0.783,1.422,NA,1113.426,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"529","Button","2004",NA,NA,NA,NA,1.6307,1.422,NA,2318.8554,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"530","Rye","2004",18.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"531","Rye","2004",77.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"532","Rye","2004",57.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"533","Rye","2004",28.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"534","Rye","2004",62.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"535","Rye","2004",37.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"536","Rye","2004",56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"537","Rye","2004",25.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"538","Rye","2004",31.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"539","Rye","2004",60.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"540","Rye","2004",49.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"541","Rye","2004",246.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"542","Rye","2004",18.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"543","Rye","2004",124.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"544","Rye","2004",61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"545","Rye","2004",377.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"546","Rye","2004",445.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"547","Rye","2004",13.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"548","Rye","2004",158.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"549","Rye","2004",40.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"2006"
"550","Button","2004",38.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"551","Button","2004",52.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"552","Button","2004",71.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"553","Button","2004",57.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"554","Button","2004",56.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"555","Button","2004",35.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"556","Button","2004",136.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"557","Button","2004",304.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"558","Button","2004",108.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"559","Button","2004",44.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"2006"
"560","Button","2004",282.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"561","Button","2004",111.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"562","Button","2004",11.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"563","Button","2004",36.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"564","Button","2004",588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"565","Button","2004",0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"566","Button","2004",571.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"567","Button","2004",8.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"568","Button","2004",7.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"569","Button","2004",478.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"570","Button","2004",2564.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"571","Button","2004",22.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"572","Button","2004",229.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"573","Button","2004",24.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"574","Button","2004",46.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"575","Button","2004",52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"576","Button","2004",42.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"577","Button","2004",851.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"2006"
"578","Jungo","2004",15.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"579","Jungo","2004",26.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"580","Jungo","2004",17.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"581","Jungo","2004",24.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"582","Jungo","2004",14.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"583","Jungo","2004",24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"584","Jungo","2004",30.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"585","Jungo","2004",18.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"586","Jungo","2004",15.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"587","Jungo","2004",23.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"588","Jungo","2004",1160.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"589","Jungo","2004",36.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"590","Jungo","2004",2250.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"591","Jungo","2004",14.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"592","Jungo","2004",178.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"593","Jungo","2004",83.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"594","Jungo","2004",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"595","Jungo","2004",105.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"596","Jungo","2004",94.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"597","Jungo","2004",2267.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"2006"
"598",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"599",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"600",NA,"2003",NA,NA,NA,NA,NA,1.422,NA,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"601",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"602",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"603",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"604",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"605",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"606",NA,"2003",NA,NA,NA,1.750071965,NA,1.422,2488.60233423,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"607",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"608",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"609",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"610",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"611",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"612",NA,"2003",NA,NA,NA,NA,NA,1.422,NA,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"613",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"614",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"615",NA,"2003",NA,NA,NA,NA,NA,1.422,NA,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"616",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"617",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"618",NA,"2003",NA,NA,NA,1.750071965,NA,1.422,2488.60233423,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"619",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"620",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"621",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"622",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"623",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"624",NA,"2003",NA,NA,NA,1.750071965,NA,1.422,2488.60233423,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"625",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"626",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"627",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"628",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"629",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"630",NA,"2003",NA,NA,NA,1.750071965,NA,1.422,2488.60233423,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"631",NA,"2003",NA,NA,NA,1.761993314,NA,1.422,2505.554492508,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"632",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"633",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"634",NA,"2003",NA,NA,NA,1.112384699,NA,1.422,1581.811041978,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"635",NA,"2003",NA,NA,NA,1.208298556,NA,1.422,1718.200546632,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"636",NA,"2003",NA,NA,NA,1.750071965,NA,1.422,2488.60233423,NA,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"637",NA,"2003",NA,NA,NA,NA,NA,1.422,NA,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"638",NA,"2003",NA,NA,NA,0.75780604,NA,1.422,1077.60018888,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"639",NA,"2003",NA,NA,NA,1.956794786,NA,1.422,2782.562185692,NA,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"2008"
"640",NA,"pub1",NA,NA,NA,NA,1,1.543287955,NA,1543.287955,0,10,"no","sagecheat","Mahood et al. unpub1",41.04656992,-117.0097999,10,"pub1"
"641",NA,"pub1",NA,NA,NA,NA,1.14,1.41543265,NA,1613.593221,0,10,"no","cheatgrass","Mahood et al. unpub1",41.00121494,-116.9872394,10,"pub1"
"642",NA,"pub1",NA,NA,NA,NA,0.59,1.732794138,NA,1022.34854142,0,10,"no","cheatgrass","Mahood et al. unpub1",40.99174113,-116.9720639,10,"pub1"
"643",NA,"pub1",NA,NA,NA,NA,1.93,1.461826475,NA,2821.32509675,0,10,"no","sagecheat","Mahood et al. unpub1",41.20085394,-116.8558196,10,"pub1"
"644",NA,"pub1",NA,NA,NA,NA,1.43,1.376905579,NA,1968.97497797,0,10,"no","cheatgrass","Mahood et al. unpub1",41.17547069,-116.9059484,10,"pub1"
"645",NA,"pub1",NA,NA,NA,NA,1.25,1.498026647,NA,1872.53330875,0,10,"no","cheatgrass","Mahood et al. unpub1",41.17576347,-116.9041072,10,"pub1"
"646",NA,"pub1",NA,NA,NA,NA,1.07,1.517591095,NA,1623.82247165,0,10,"no","sagecheat","Mahood et al. unpub1",40.64871074,-117.9034863,10,"pub1"
"647",NA,"pub1",NA,NA,NA,NA,0.69,1.592313375,NA,1098.69622875,0,10,"no","cheatgrass","Mahood et al. unpub1",40.69282033,-117.9217565,10,"pub1"
"648",NA,"pub1",NA,NA,NA,NA,0.92,1.596784863,NA,1469.04207396,0,10,"no","cheatgrass","Mahood et al. unpub1",40.6920357,-117.9144585,10,"pub1"
"649",NA,"pub1",NA,NA,NA,NA,0.78,1.643171534,NA,1281.67379652,0,10,"no","cheatgrass","Mahood et al. unpub1",40.69103667,-117.9243636,10,"pub1"
"650",NA,"pub1",NA,NA,NA,NA,1.43,1.457241687,NA,2083.85561241,0,10,"no","sagecheat","Mahood et al. unpub1",40.99685694,-116.7675401,10,"pub1"
"651",NA,"pub1",NA,NA,NA,NA,2.66,1.199296012,NA,3190.12739192,0,10,"no","cheatgrass","Mahood et al. unpub1",41.01752068,-116.8178031,10,"pub1"
"652",NA,"pub1",NA,NA,NA,NA,1.06,1.314152975,NA,1393.0021535,0,10,"no","sagecheat","Mahood et al. unpub1",41.67256147,-118.1327585,10,"pub1"
"653",NA,"pub1",NA,NA,NA,NA,1.25,1.557341728,NA,1946.67716,0,10,"no","cheatgrass","Mahood et al. unpub1",41.58652131,-118.081253,10,"pub1"
"654",NA,"pub1",NA,NA,NA,NA,1.38,1.355982698,NA,1871.25612324,0,10,"no","cheatgrass","Mahood et al. unpub1",41.59414331,-118.0758684,10,"pub1"
"655",NA,"pub1",NA,NA,NA,NA,0.92,1.541780223,NA,1418.43780516,0,10,"no","cheatgrass","Mahood et al. unpub1",41.58902398,-118.0764536,10,"pub1"
"656",NA,"pub1",NA,NA,NA,NA,NA,NA,NA,NA,0,10,"no","cheatgrass","Mahood et al. unpub1",40.9753649,-116.8302893,10,"pub1"
"657",NA,"pub1",NA,NA,NA,NA,1.54,1.54673309,NA,2381.9689586,0,10,"no","sagecheat","Mahood et al. unpub1",40.98172149,-116.8207496,10,"pub1"
"658",NA,"pub1",NA,NA,NA,NA,2.27,1.461621645,NA,3317.88113415,0,10,"no","sagecheat","Mahood et al. unpub1",40.97962727,-116.8273654,10,"pub1"
"659",NA,"pub1",NA,NA,NA,NA,1.87,1.375478888,NA,2572.14552056,0,10,"no","cheatgrass","Mahood et al. unpub1",40.98551857,-116.8417027,10,"pub1"
"660",NA,"pub1",NA,NA,NA,NA,0.69,1.591464548,NA,1098.11053812,0,10,"no","sagecheat","Mahood et al. unpub1",41.18340592,-117.8054937,10,"pub1"
"661",NA,"pub1",NA,NA,NA,NA,1.28,1.561390215,NA,1998.5794752,0,10,"no","cheatgrass","Mahood et al. unpub1",41.18419331,-117.8098555,10,"pub1"
"662",NA,"pub1",NA,NA,NA,NA,1.04,1.571262481,NA,1634.11298024,0,10,"no","cheatgrass","Mahood et al. unpub1",41.1884131,-117.8101653,10,"pub1"
"663",NA,"pub1",NA,NA,NA,NA,0.85,1.632293096,NA,1387.4491316,0,10,"no","cheatgrass","Mahood et al. unpub1",41.19136487,-117.8314411,10,"pub1"
"664",NA,"pub1",NA,NA,NA,NA,1,1.484269204,NA,1484.269204,0,10,"no","sagecheat","Mahood et al. unpub1",41.17273659,-117.7071972,10,"pub1"
"665",NA,"pub1",NA,NA,NA,NA,1.29,1.296823436,NA,1672.90223244,0,10,"no","sagecheat","Mahood et al. unpub1",41.15711155,-117.7174876,10,"pub1"
"666",NA,"pub1",NA,NA,NA,NA,1.08,1.530449184,NA,1652.88511872,0,10,"no","sagecheat","Mahood et al. unpub1",41.15533736,-117.7189185,10,"pub1"
"667",NA,"pub1",NA,NA,NA,NA,0.92,1.538259726,NA,1415.19894792,0,10,"no","cheatgrass","Mahood et al. unpub1",41.15653253,-117.7229924,10,"pub1"
"668","1","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.212389,-117.391056,NA,"pub2"
"669","1","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.212389,-117.391056,NA,"pub2"
"670","1","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.212389,-117.391056,NA,"pub2"
"671","2","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.779361,-117.6835,NA,"pub2"
"672","2","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.779361,-117.6835,NA,"pub2"
